crate_c,crate_label,reference_crate_label,Cn_Si_pct_vs_C100_standard,Cn_Si_abs_pct_vs_C100_standard,Cn_Gr_pct_vs_C100_standard,Cn_Gr_abs_pct_vs_C100_standard,Cn_pct_vs_C100_standard,Cn_abs_pct_vs_C100_standard,Cp_pct_vs_C100_standard,Cp_abs_pct_vs_C100_standard,LLI_pct_vs_C100_standard,LLI_abs_pct_vs_C100_standard,transition_soc_abs_error_pct_soc_vs_standard,case_name,q_fit_min,dataset,kinetic_compensation
0.01,C/100,C/100_standard,10.1005833894445,10.1005833894445,-11.580656576704369,11.580656576704369,-0.9397947480273505,0.9397947480273505,-3.905244524300105,3.905244524300105,-0.2716184554327319,0.2716184554327319,2.7645300947598317,deformation_disabled,0.05,BOL,True
0.1,C/10,C/100_standard,13.509966024480867,13.509966024480867,-10.420891398329287,10.420891398329287,1.3240493230910746,1.3240493230910746,-1.6777992702628741,1.6777992702628741,3.7664769580386364,3.7664769580386364,3.3800965167394947,deformation_disabled,0.06,BOL,True
0.2,C/5,C/100_standard,11.349588253557911,11.349588253557911,-7.382686914820795,7.382686914820795,1.8108689895289822,1.8108689895289822,-0.05275830546558883,0.05275830546558883,3.3824936076272074,3.3824936076272074,3.892903787978641,deformation_disabled,0.06,BOL,True
0.3333333333333333,C/3,C/100_standard,9.032503904534266,9.032503904534266,16.050175111344572,16.050175111344572,12.60605372742061,12.60605372742061,2.3511472741930426,2.3511472741930426,4.633218495539657,4.633218495539657,3.6952640774327805,deformation_disabled,0.06,BOL,True
0.05,C/20,C/100_standard,8.887838466781501,8.887838466781501,-8.856037677906025,8.856037677906025,-0.14757374274576102,0.14757374274576102,-2.5023336479210934,2.5023336479210934,0.2810286034708692,0.2810286034708692,3.456225580502914,deformation_disabled,0.06,BOL,True
0.01,C/100,C/100_standard,9.583987197757493,9.583987197757493,-11.315296279636899,11.315296279636899,-1.058206835736209,1.058206835736209,-3.7407118934590136,3.7407118934590136,-0.42011983892998334,0.42011983892998334,3.0060733185441335,deformation_disabled,0.06,BOL,True
0.1,C/10,C/100_standard,13.13242822299526,13.13242822299526,-10.129585966177297,10.129585966177297,1.2870966660788137,1.2870966660788137,-1.6822320142019933,1.6822320142019933,3.6817181205790845,3.6817181205790845,3.433546034300794,deformation_disabled,0.07,BOL,True
0.2,C/5,C/100_standard,12.724456655165707,12.724456655165707,-9.26701640571092,9.26701640571092,1.5261040826027727,1.5261040826027727,-0.22117840194865948,0.22117840194865948,3.70521953495436,3.70521953495436,3.591841400749296,deformation_disabled,0.07,BOL,True
0.3333333333333333,C/3,C/100_standard,11.174037969529332,11.174037969529332,12.955351270245993,12.955351270245993,12.081154402866655,12.081154402866655,2.2076778422399177,2.2076778422399177,5.0586558351427025,5.0586558351427025,3.40997992880413,deformation_disabled,0.07,BOL,True
0.05,C/20,C/100_standard,8.312560139864326,8.312560139864326,-8.394767831581493,8.394767831581493,-0.1950259750067354,0.1950259750067354,-2.3511218261768017,2.3511218261768017,0.12176327660924882,0.12176327660924882,3.468189067216887,deformation_disabled,0.07,BOL,True
0.01,C/100,C/100_standard,8.80176161836322,8.80176161836322,-10.890283156683974,10.890283156683974,-1.2256881516541716,1.2256881516541716,-3.448665979069649,3.448665979069649,-0.6704326606486112,0.6704326606486112,3.206666487681753,deformation_disabled,0.07,BOL,True
0.1,C/10,C/100_standard,11.843172402707292,11.843172402707292,-9.175125615615656,9.175125615615656,1.140375227122362,1.140375227122362,-1.5985998706507325,1.5985998706507325,3.3681081913054163,3.3681081913054163,3.7857088267799544,deformation_disabled,0.08,BOL,True
0.2,C/5,C/100_standard,12.300426007476904,12.300426007476904,-8.838490525545675,8.838490525545675,1.5362082049543595,1.5362082049543595,-0.2460718508925481,0.2460718508925481,3.6181994113263434,3.6181994113263434,3.653878933606425,deformation_disabled,0.08,BOL,True
0.3333333333333333,C/3,C/100_standard,10.481685852746448,10.481685852746448,13.670581981748933,13.670581981748933,12.105564905483712,12.105564905483712,2.2036526883509455,2.2036526883509455,4.91748572658166,4.91748572658166,3.464995681423755,deformation_disabled,0.08,BOL,True
0.05,C/20,C/100_standard,7.321820076836327,7.321820076836327,-7.5432883067275815,7.5432883067275815,-0.24767979300233553,0.24767979300233553,-2.1583286712310845,2.1583286712310845,-0.14129336875407927,0.14129336875407927,3.714318644089376,deformation_disabled,0.08,BOL,True
0.01,C/100,C/100_standard,7.5784940386634565,7.5784940386634565,-10.068765374744252,10.068765374744252,-1.4077199612725066,1.4077199612725066,-3.1242842373373803,3.1242842373373803,-1.022547201437122,1.022547201437122,3.4313199000898464,deformation_disabled,0.08,BOL,True
