x_gr,p_gr,dUdx_gr,x_nmc,p_nmc,dUdx_nmc,p_gr_1mV,x_gr_1mV,dxdU_gr_1mV,p_nmc_1mV,x_nmc_1mV,dxdU_nmc_1mV
0.000598745862538904,0.9629175087542649,-62.27324820509966,0.0770770770770771,4.188823975077093,-1.2830057933774697,0.11430000000000005,0.27845957444293107,-14.926789451129224,3.496727131388629,0.9980654884245335,-0.026790925124544174
0.0006064793726620842,0.9624359179588675,-62.27324820510694,0.0780780780780781,4.187549714697687,-1.2891329621534169,0.11530000000000006,0.2641568842756101,-12.47807789489984,3.4977271313886287,0.998038697499409,-0.02679092512448733
0.0006142128827852642,0.9619543271634698,-62.27324820514332,0.0790790790790791,4.186243128306015,-1.3122884747635908,0.11630000000000006,0.25350341865313136,-8.65306661434569,3.4987271313886286,0.9980119065742844,-0.027774878958553018
0.0006219463929084443,0.9614727363680721,-62.27324820513604,0.0800800800800801,4.184922510544006,-1.318668390685616,0.11730000000000006,0.24685075104691873,-6.447091370947618,3.4997271313886285,0.9979831477414919,-0.029821169881358855
0.0006296799030316262,0.9609911455726743,-62.27324820510694,0.0810810810810811,4.183603151547886,-1.308192154716835,0.11830000000000006,0.2406092359112361,-5.362901125521006,3.5007271313886283,0.9979522642345218,-0.030883506970099006
0.0006374134131548064,0.9605095547772768,-62.27324820510694,0.0820820820820821,4.18230350723126,-1.2973202448297343,0.11930000000000006,0.2361249487958767,-4.510611371789665,3.5017271313886282,0.9979213807275517,-0.030883506970099006
0.0006451469232779865,0.9600279639818793,-62.27324820514332,0.0830830830830831,4.181005913820499,-1.2585977891890252,0.12030000000000006,0.23158801316765676,-5.247528274045635,3.502727131388628,0.9978904972205815,-0.030883506970099006
0.0006528804334011666,0.9595463731864813,-62.27324820514332,0.0840840840840841,4.179783791937589,-1.2518294435521966,0.12130000000000006,0.22562989224778543,-5.092780252240772,3.503727131388628,0.9978596137136114,-0.030883506970099006
0.0006606139435243485,0.9590647823910837,-62.27324820509966,0.0850850850850851,4.178499748768343,-1.2745484021365883,0.12230000000000006,0.2214024526631752,-3.3746932371273175,3.504727131388628,0.9978287302066413,-0.03088350697015585
0.0006683474536475286,0.9585831915956862,-62.273248205114214,0.0860860860860861,4.177232143484864,-1.2873684328851596,0.12330000000000006,0.21888050577353077,-2.148829690555104,3.505727131388628,0.9977978466996712,-0.03088350697015585
0.0006760809637707088,0.9581016008002886,-62.273248205114214,0.0870870870870871,4.175922434588392,-1.2967822648520269,0.12430000000000006,0.217104793282065,-1.5721510072731206,3.5067271313886277,0.9977669631927011,-0.03088350697015585
0.0006838144738938906,0.957620010004891,-62.273248205114214,0.0880880880880881,4.17463598279447,-1.2934326239151233,0.12530000000000008,0.21573620375898453,-1.3572976662902505,3.5077271313886276,0.9977360796857309,-0.03088350697015585
0.0006915479840170708,0.9571384192094934,-62.27324820513604,0.0890890890890891,4.173332979885859,-1.3077916166826071,0.12630000000000008,0.21439019794948447,-1.6340048616584113,3.5087271313886275,0.9977051961787607,-0.030883506970099006
0.0006992814941402509,0.9566568284140956,-62.273248205114214,0.0900900900900901,4.17201778135967,-1.2956003643994336,0.12730000000000008,0.21246819403566772,-1.700427683129874,3.5097271313886274,0.9976743126717906,-0.030883506970099006
