sto_original_raw,p_original_raw,sto_reconstructed_raw,p_reconstructed_raw
0.4843995185657829,0.19863291645822911,0.3353353353353353,0.15775584416978916
0.4828169563107554,0.1991145072536268,0.33633633633633636,0.15765444893568958
0.48122224485667836,0.1995960980490245,0.33733733733733734,0.15755302165549015
0.4796199224497249,0.2000776888444222,0.3383383383383383,0.15745157942451013
0.4780069382047024,0.2005592796398199,0.33933933933933935,0.15734998514092732
0.4763848123026514,0.2010408704352176,0.3403403403403404,0.15724837090964836
0.4747535356803403,0.2015224612306153,0.34134134134134136,0.15714670193436234
0.47311160002251135,0.202004052026013,0.34234234234234234,0.1570449852062662
0.4714620409422212,0.20248564282141068,0.3433433433433434,0.15694314255994424
0.46980032875837924,0.2029672336168084,0.34434434434434436,0.15684125755641362
0.46813252712606307,0.2034488244122061,0.34534534534534533,0.156739305386114
0.4664511096916459,0.2039304152076038,0.34634634634634637,0.15663726777865195
0.4647651354050026,0.2044120060030015,0.34734734734734735,0.1565351406635598
0.4630641249306654,0.2048935967983992,0.3483483483483483,0.15643292220097757
0.4613600789076039,0.2053751875937969,0.34934934934934936,0.1563306418906743
0.4596396251680841,0.20585677838919458,0.3503503503503504,0.15622823703328642
0.457917606387894,0.20633836918459228,0.35135135135135137,0.1561257717768858
0.4561775090414208,0.20681995997998998,0.35235235235235235,0.15602316029421037
0.45443734717803913,0.20730155077538767,0.3533533533533534,0.15592050307789837
0.45267721420970486,0.2077831415707854,0.35435435435435436,0.15581769232723963
0.4509170812413707,0.2082647323661831,0.35535535535535534,0.15571482222357433
0.4491396090645323,0.2087463231615808,0.3563563563563564,0.1556117647511558
0.4473607667753878,0.20922791395697848,0.35735735735735735,0.15550864762594604
0.4455662846807404,0.20970950475237618,0.35835835835835833,0.15540543104784957
0.4437690494759379,0.21019109554777388,0.35935935935935936,0.15530207136203292
0.4419578567948974,0.21067268634317157,0.3603603603603604,0.1551985240947521
0.4401425855332166,0.21115427713856927,0.3613613613613614,0.15509491015367013
0.43831501142911455,0.21163586793396696,0.36236236236236236,0.1549912341665486
0.43648209949659833,0.21211745872936466,0.3633633633633634,0.15488729042966293
0.4346385025245622,0.21259904952476238,0.36436436436436437,0.15478322382334983
0.4327883833529264,0.21308064032016008,0.36536536536536535,0.15467908507351827
0.43092915191225606,0.21356223111555778,0.3663663663663664,0.15457486204882856
0.429062297942071,0.21404382191095547,0.36736736736736736,0.15447027907564323
0.4271878500432216,0.21452541270635317,0.36836836836836834,0.15436563686621835
0.4253047717607304,0.21500700350175087,0.36936936936936937,0.15426096273018758
0.42341555360230115,0.21548859429714856,0.3703703703703704,0.1541560638769692
0.42151679664987496,0.21597018509254626,0.3713713713713714,0.15405081616530886
0.419613282434017,0.21645177588794395,0.3723723723723724,0.15394556845364854
0.41769943049969993,0.21693336668334165,0.3733733733733734,0.1538403164949427
0.41578212294357175,0.21741495747873937,0.3743743743743744,0.15373457939887208
0.41385379438994496,0.21789654827413707,0.37537537537537535,0.15362867473813466
0.4119230691547774,0.21837813906953477,0.3763763763763764,0.15352276537602202
0.4099799692482741,0.21885972986493246,0.37737737737737737,0.15341676710429397
0.40803574694867434,0.21934132066033016,0.37837837837837834,0.1533102053380297
0.40607956559139574,0.21982291145572785,0.3793793793793794,0.15320362150931008
0.4041232691025513,0.22030450225112555,0.3803803803803804,0.15309699947068242
0.4021547725054528,0.22078609304652325,0.3813813813813814,0.15299000627349837
0.4001862759083542,0.22126768384192094,0.3823823823823824,0.1528826938747203
0.3982069926764883,0.22174927463731864,0.3833833833833834,0.1527752919960986
0.396226933565983,0.22223086543271636,0.3843843843843844,0.15266782025913747
0.3942376428601801,0.22271245622811406,0.3853853853853854,0.15255981057584211
0.39224680478449225,0.22319404702351175,0.3863863863863864,0.15245170863915225
