Q_exp,V_fit,dqdv_fit,dvdq_fit,V_fit_anode,dqdv_fit_anode,dvdq_fit_anode,V_fit_cathode,dqdv_fit_cathode,dvdq_fit_cathode,dqdv_fit_si,dqdv_fit_gr,SoCs,Q_si,x_si,x_gr
0.66110183639399,3.476861633668677,-4.365645821661706,-0.22906118380885232,0.2500087880299164,9.55262058388955,0.10468331608255177,3.726871100326622,-8.040015625615201,-0.12437786772628101,4.31065194253835,0.05438018567170852,0.2661290322580645,0.6451600013098081,0.31017307755279233,0.05084362028207157
0.651085141903172,3.474594737201857,-4.333467038564001,-0.23076211059202478,0.2510592310647455,9.515511293180602,0.10509156777698969,3.7256547740971344,-7.9573142408735,-0.12567054281498713,4.278827886718651,0.05397597192909375,0.2620967741935484,0.635269608146276,0.30541808083955574,0.05060420046058227
0.641068447412354,3.4722533387182266,-4.288004481693769,-0.23320871148087008,0.25211412828588275,9.472075624686049,0.10557348142299539,3.724368413434708,-7.834827418310173,-0.1276352300579049,4.2337841175033875,0.05364476181280027,0.25806451612903225,0.6253792063326467,0.3006630799676186,0.05036376542888601
0.631051752921536,3.469871326321429,-4.259553235261573,-0.23476640501209545,0.25317422568423786,9.422138655837038,0.10613301677326703,3.7230466978368093,-7.774031405774269,-0.12863338823885329,4.205478060863444,0.05290915834447412,0.2540322580645162,0.6154895271880306,0.29590842653270705,0.050122233100126604
0.621035058430718,3.4675354857642926,-4.238144305932376,-0.23595232436994706,0.2542403322946961,9.365536394144609,0.10677445027336674,3.7217773618379324,-7.741263796092733,-0.12917787409656967,4.184652939096146,0.05204374565929758,0.25000000000000006,0.6056001409713715,0.29115391392854395,0.049885129793914934
0.6110183639399,3.465195829643791,-4.206248462010014,-0.2377415430951828,0.25531327977986457,9.302825222839287,0.10749422632867578,3.7205109191148917,-7.677701351749416,-0.13024731676651413,4.154000794202017,0.05171517008745486,0.24596774193548393,0.595708999649701,0.2863985575238947,0.04964913021822393
0.6010016694490821,3.4627548560859163,-4.166822067009717,-0.23999104927406734,0.2563938059440185,9.233861628330148,0.10829705276630186,3.719150443929216,-7.593360567057976,-0.13169399650772107,4.115097443445932,0.051613392736608234,0.24193548387096783,0.5858156134823505,0.2816421218665146,0.049411463678352835
0.5909849749582641,3.4603474711830504,-4.124001623122724,-0.24248293075180527,0.25748283676349665,9.158189646408156,0.1091918860178005,3.7178322808667303,-7.502379488403668,-0.1332910447339657,4.072149369761834,0.05113979380744089,0.2379032258064517,0.5759242719588776,0.27688666921099886,0.0491719265016839
0.5809682804674461,3.4578927889388718,-4.078510610729661,-0.24518754404346055,0.25858128947025155,9.07625434877584,0.11017760868886128,3.7164763657820803,-7.406862297751647,-0.13500993535461703,4.027418154697605,0.050298811169549956,0.23387096774193558,0.5660340981606304,0.27213177796184157,0.04893370365327991
0.5709515859766281,3.4554558314022747,-4.035997673294886,-0.24777021221214568,0.25969006765542707,8.988245419326049,0.1112564191727401,3.71514837051561,-7.325267123089807,-0.1365137930394269,3.9860336702689567,0.04989320008341385,0.22983870967741948,0.5561418703924648,0.2673758992271465,0.04869677940782913
0.5609348914858101,3.4529839768764212,-4.000380705380461,-0.2499762081781398,0.260810132592243,8.893797337626104,0.11243791173084183,3.7137965683371954,-7.270702239523002,-0.13753829644736015,3.949807183397922,0.049977808612418295,0.22580645161290336,0.5462487224153039,0.2626195780842807,0.04845744340396558
0.5509181969949921,3.450395457172948,-3.966109537387261,-0.2521362535687217,0.2619425800774139,8.792847238184995,0.11372880398254459,3.712341115116855,-7.225044627221677,-0.13840744958616824,3.9146500569776435,0.04988890366371179,0.22177419354838726,0.536361689024173,0.257866196646237,0.04821546149133057
0.5409015025041741,3.4478642468278484,-3.929116412891669,-0.25451014806253625,0.26308850596084155,8.685443985900466,0.11513516195871532,3.7109563065917555,-7.174888607740759,-0.13937498610377475,3.8773429394509416,0.049320299043630084,0.21774193548387114,0.526475257606403,0.253113104618463,0.04797283932115601
0.5308848080133561,3.4453732666578025,-3.882519186152708,-0.2575647284800482,0.2642491275623965,8.571479033314873,0.1166659798283689,3.7096268420903047,-7.0972951113443585,-0.14089874865166507,3.8312178280221594,0.04890482910073533,0.21370967741935504,0.5165922408133794,0.2483616542372016,0.04773183866889527
0.5208681135225381,3.442775085615949,-3.837007075532665,-0.2606197956674805,0.26542572091566696,8.450888624375292,0.11833075129113091,3.7082058589826983,-7.027947965938944,-0.1422890443763265,3.787151139811785,0.049015515467929045,0.2096774193548389,0.5067066126372572,0.24360894838329672,0.04748756269863973
0.5108514190317202,3.440101227429329,-3.7957918957515577,-0.26344963777367525,0.26661969353150095,8.323954779750943,0.12013520333299077,3.706725876909553,-6.977664210185323,-0.14331443444072534,3.7452395262592186,0.049091438632513404,0.20564516129032281,0.49681917261508807,0.23885537144956157,0.04723967856910536
0.5008347245409022,3.4373991166203854,-3.74934710230049,-0.26671310303237306,0.2678324361744247,8.191251195770175,0.12208147157254601,3.705237496895509,-6.914116849172383,-0.14463163145987323,3.699421150008805,0.04871967896001459,0.2016129032258067,0.4869399278853755,0.23410573456027667,0.04698930812872576
0.4908180300500842,3.4347600445907727,-3.7047502317129553,-0.2699237296592685,0.26906539913896427,8.052411483871735,0.12418640080712606,3.703832105698327,-6.861660000742859,-0.14573732885216373,3.654662942047376,0.048546814345473,0.1975806451612906,0.4770526457167336,0.22935223351766038,0.046739066426996136
