Q_Ah,V_full_meas,V_full_recon,V_anode_meas,V_anode_recon,V_cathode_meas,V_cathode_recon,rpt
0.09308293392581166,3.2986532219475544,3.2964016746529694,0.3613003499891019,0.37966571924913184,3.6599535719366565,3.676067393902101,2
0.09574244632369198,3.3032037593046786,3.3011338339336973,0.35752090000000036,0.37556200188744504,3.660724659304679,3.6766958358211426,2
0.09840195872157233,3.30757,3.3058659932144256,0.3537889000000001,0.3714582845257582,3.6613589,3.6773242777401838,2
0.10106147111945266,3.3119533,3.3104488612087173,0.3502193,0.3674888054827123,3.6621726,3.6779376666914296,2
0.10372098351733298,3.316179113684083,3.3149467839580424,0.3469248292613561,0.3635957066969004,3.663103942945439,3.6785424906549427,2
0.10638049591521331,3.3202326,3.319444706707367,0.3434044000000003,0.3597026079110885,3.6636370000000005,3.6791473146184557,2
0.10904000831309366,3.3242457845915867,3.3239426294566923,0.3403214000000001,0.35580950912527654,3.664567184591587,3.6797521385819687,2
0.11169952071097398,3.3278625,3.328226714090948,0.33732217728267244,0.35211376043221304,3.6651846772826726,3.680340474523161,2
0.11435903310885431,3.331434,3.3324797136707263,0.3343736074227688,0.34844669997549227,3.6658076074227686,3.6809264136462185,2
0.11701854550673466,3.3350055,3.3367327132505045,0.3315595,0.3447796395187715,3.666565,3.681512352769276,2
0.11967805790461498,3.3387394,3.34092711200706,0.3286694389646897,0.3411624899394141,3.6674088389646897,3.682089601946474,2
0.12233757030249531,3.342063468836662,3.34464156121635,0.32607374799748945,0.33795411794502084,3.6681372168341513,3.682595679161371,2
0.12499708270037566,3.345089454263464,3.3483560104256407,0.3237711000000001,0.3347457459506275,3.668860554263464,3.683101756376268,2
0.127656595098256,3.348155,3.352070459634931,0.3215038635958853,0.33153737395623417,3.6696588635958856,3.6836078335911653,2
0.1303161074961363,3.3512394,3.3555437650875706,0.31906560000000006,0.32852415318020656,3.670305,3.684067918267777,2
0.13297561989401666,3.3543239,3.358558317488584,0.31744300000000036,0.32588218902801713,3.6717669,3.684440506516601,2
0.13563513229189697,3.3572459,3.361572869889597,0.3148884227201034,0.3232402248758277,3.6721343227201038,3.684813094765425,2
0.1382946446897773,3.3603306,3.3645874222906103,0.3119104959825294,0.32059826072363834,3.6722410959825296,3.6851856830142484,2
0.14095415708765766,3.3630903,3.3674880751225884,0.3099213488067778,0.31824170576393485,3.673011648806778,3.6857297808865233,2
0.14361366948553797,3.365770469053396,3.370306340870984,0.3077807115976445,0.31609159610684145,3.6735511806510406,3.686397936977826,2
0.1462731818834183,3.3684121606209643,3.3731246066193803,0.30580565605489407,0.3139414864497481,3.674217816675858,3.687066093069128,2
0.14893269428129866,3.3710449,3.375942872367776,0.3038133000000003,0.31179137679265473,3.6748582,3.687734249160431,2
0.15159220667917897,3.3735744696799332,3.3782879224816944,0.3019892953266583,0.30994541516659335,3.6755637650065913,3.6882333376482874,2
0.1542517190770593,3.3759151,3.3805262680462835,0.3004060000000002,0.30816803533753107,3.6763211,3.688694303383815,2
0.15691123147493966,3.3781073085046245,3.382764613610873,0.2987429107795735,0.3063906555084687,3.676850219284198,3.689155269119342,2
0.15957074387281997,3.3804605,3.3849914257370575,0.29715038563419144,0.30462738385809573,3.6776108856341914,3.6896188095951534,2
0.1622302562707003,3.3825907046925354,3.387006821248623,0.2954915516786684,0.3031227257514171,3.6780822563712037,3.6901295470000397,2
0.16488976866858066,3.3849572158148105,3.3890222167601878,0.2938296606302838,0.30161806764473836,3.678786876445094,3.690640284404926,2
0.16754928106646097,3.386856609120059,3.391037612271753,0.2924553000000003,0.3001134095380597,3.6793119091200595,3.6911510218098127,2
0.1702087934643413,3.389063835725063,3.3929730591816756,0.29115730000000006,0.29866665266612674,3.680221135725063,3.691639711847802,2
0.17286830586222166,3.3908503,3.3947103346450374,0.28981506610276236,0.29736341764712704,3.680665366102762,3.6920737522921647,2
0.17552781826010197,3.3927984,3.3964476101083996,0.28831205841782936,0.2960601826281274,3.68111045841783,3.692507792736527,2
0.1781873306579823,3.3947465,3.398184885571762,0.2869725505704466,0.29475694760912774,3.6817190505704467,3.6929418331808894,2
