x_plot,minus_dVdx_meas,minus_dVdx_model
0.38423028785982477,0.5154335404142323,0.46507129726072205
0.3854818523153943,0.5177417701592942,0.4674518573096053
0.38673341677096373,0.5184864651343726,0.4694196356707186
0.3879849812265332,0.5186484273267993,0.470743342890925
0.38923654568210264,0.5179111245899504,0.4712666995169995
0.3904881101376721,0.5167601364369453,0.47122228573458325
0.39173967459324155,0.5144382556232312,0.4705615185975721
0.392991239048811,0.5108879093110381,0.46911106393888163
0.3942428035043805,0.5060055615534058,0.4671647894768901
0.39549436795994997,0.4994296540842794,0.4644911935584125
0.3967459324155194,0.4912028126237778,0.46092827832773126
0.3979974968710889,0.4815557940298011,0.45628166839464757
0.3992490613266583,0.4706685181176698,0.45049025997051373
0.4005006257822278,0.45864372016482213,0.44351626231552455
0.40175219023779724,0.44563626722007316,0.43525315334576575
0.40300375469336674,0.43184786316330737,0.42544092567805214
0.4042553191489362,0.41752175376519174,0.4142312177341396
0.40550688360450565,0.40281687024303137,0.4018406647039012
0.4067584480600751,0.38798413372319496,0.38855427804166304
0.40801001251564456,0.37206334488397885,0.3745920767165496
0.409261576971214,0.3566074863938662,0.3601608579044201
0.41051314142678347,0.3430710098156107,0.34556824023127275
0.411764705882353,0.33090327548047266,0.33118133581836384
0.41301627033792243,0.3195542046981096,0.31708920784413736
0.4142678347934919,0.30834197134869534,0.3034981388613964
0.41551939924906134,0.29727483868552945,0.29051708080285427
0.4167709637046308,0.28718755040638677,0.27824829063326767
0.41802252816020025,0.27822174265159544,0.2666547099631683
0.4192740926157697,0.2700955492626445,0.2558311862900033
0.4205256570713392,0.26324318670915586,0.24593162508343316
0.42177722152690866,0.25750533692116184,0.2375131105097813
0.4230287859824781,0.25263636149386676,0.23042958366162614
0.42428035043804757,0.24866320748538145,0.22427593684498776
0.425531914893617,0.24536975572169564,0.2180128726228297
0.4267834793491865,0.2424581793892994,0.2117937365418165
0.42803504380475593,0.23963259245256935,0.20669029414081738
0.42928660826032544,0.23668489822342725,0.20295513584670719
0.4305381727158949,0.23347135001673136,0.20061661981141837
0.43178973717146435,0.23040940500795878,0.19908183138881203
0.4330413016270338,0.22761399520466843,0.19638661316874317
0.43429286608260326,0.2247565297124543,0.1935988876638343
0.4355444305381727,0.22153065284048368,0.19051785226164472
0.43679599499374216,0.21592882164697008,0.18725986148770954
0.4380475594493117,0.20897701979295227,0.1836659520311111
0.43929912390488113,0.20209291454317524,0.17954504773673494
0.4405506883604506,0.19545508526471034,0.17462342530472652
0.44180225281602004,0.18928164671016398,0.16911751460215133
0.4430538172715895,0.18307273000222643,0.1630272799379293
0.44430538172715894,0.1768003679244958,0.15630382949194682
0.4455569461827284,0.1704740210592083,0.14948585995805982
0.4468085106382979,0.16395344932353897,0.1426671857389629
0.44806007509386736,0.15729560698080325,0.13593988124372275
0.4493116395494368,0.1507453732759595,0.12947921511632765
0.45056320400500627,0.14453032829901324,0.1234693691240562
0.4518147684605757,0.13877240395912624,0.11805308917485136
0.4530663329161452,0.13357627516813414,0.11337039783580816
0.45431789737171463,0.12938638493957955,0.10922233403929688
