x_plot,U_an_meas,U_an_model
0.4655819774718398,0.11313225642561447,0.11418795868976413
0.4668335419274093,0.1130109349294225,0.11407493359414832
0.46808510638297873,0.11288961343323052,0.11396190849853252
0.4693366708385482,0.11276829193703855,0.11384888340291673
0.47058823529411764,0.11264697044084658,0.11373585830730092
0.4718397997496871,0.11249756734983012,0.11362283321168512
0.4730913642052566,0.11234683585681544,0.113509278624924
0.47434292866082606,0.11219610436380079,0.11339506802039011
0.4755944931163955,0.11204537287078613,0.11328085741585622
0.47684605757196497,0.11189464137777147,0.11316664681132234
0.4780976220275344,0.11174390988475681,0.11305243620678844
0.4793491864831039,0.11165454448960893,0.11293822560225455
0.4806007509386734,0.11157523261231075,0.11282401499772066
0.48185231539424284,0.11149592073501258,0.11270980439318677
0.4831038798498123,0.1114166088577144,0.11259839245708912
0.48435544430538174,0.11133729698041624,0.11249114612713765
0.4856070087609512,0.11125798510311806,0.11238389979718617
0.48685857321652065,0.11117867322581988,0.1122766534672347
0.4881101376720901,0.1110993613485217,0.11216940713728323
0.4893617021276596,0.11102004947122353,0.11206216080733175
0.49061326658322907,0.11094073759392535,0.11195491447738028
0.4918648310387985,0.11086142571662717,0.11184766814742882
0.493116395494368,0.11078695847024483,0.11174042181747734
0.49436795994993743,0.11072528882402569,0.11163155372230078
0.4956195244055069,0.11066361917780652,0.11152236441448923
0.49687108886107634,0.11060194953158738,0.11141317510667767
0.49812265331664585,0.11054027988536821,0.1113039857988661
0.4993742177722153,0.11047861023914905,0.11119479649105456
0.5006257822277848,0.1104169405929299,0.111085607183243
0.5018773466833542,0.11035527094671074,0.11097641787543144
0.5031289111389237,0.1102936013004916,0.11086722856761988
0.5043804755944932,0.11023193165427243,0.11075283715391818
0.5056320400500626,0.11017026200805329,0.11063126037935793
0.5068836045056321,0.11010859236183412,0.11050968360479765
0.5081351689612015,0.11004692271561498,0.1103881068302374
0.509386733416771,0.10998525306939581,0.11026653005567714
0.5106382978723404,0.10992358342317665,0.11014495328111688
0.5118898623279099,0.10985148861773592,0.11002337650655662
0.5131414267834794,0.10976208409426835,0.10990179973199636
0.5143929912390488,0.10967267957080082,0.10977780706150396
0.5156445556946183,0.10958327504733326,0.10965342955864994
0.5168961201501877,0.10949387052386571,0.10952905205579593
0.5181476846057572,0.10940446600039816,0.10940467455294191
0.5193992490613266,0.10931506147693061,0.1092802970500879
0.5206508135168961,0.10922565695346306,0.10915591954723389
0.5219023779724656,0.1091362524299955,0.10903154204437986
0.523153942428035,0.10904684790652795,0.10890785259583075
0.5244055068836045,0.10895803150489801,0.10878492235380714
