x_plot,U_si
0.7158948685857321,0.12223970352616098
0.7171464330413017,0.12193854468704304
0.718397997496871,0.12163951848937958
0.7196495619524406,0.12134170318357614
0.7209011264080101,0.12104388787777269
0.7221526908635795,0.1207478258836846
0.723404255319149,0.12045318277811934
0.7246558197747184,0.1201585396725541
0.7259073842302879,0.11986519949338736
0.7271589486858573,0.1195735559845023
0.7284105131414268,0.1192819124756172
0.7296620775969963,0.11899107138773693
0.7309136420525657,0.11870225380039079
0.7321652065081352,0.11841343621304463
0.7334167709637046,0.11812489093995267
0.7346683354192741,0.11783872469373746
0.7359198998748435,0.11755255844752228
0.737171464330413,0.11726639220130708
0.7384230287859825,0.11698243451839213
0.7396745932415519,0.1166987442630468
0.7409261576971214,0.11641505400770144
0.7421777221526908,0.11613286621872698
0.7434292866082604,0.11585147594031638
0.7446808510638298,0.1155700856619058
0.7459324155193993,0.11528951934263262
0.7471839799749688,0.1150102524421331
0.7484355444305382,0.1147309855416336
0.7496871088861077,0.11445190938079286
0.7509386733416771,0.11417458872667924
0.7521902377972466,0.1138972680725656
0.7534418022528161,0.11361994741845195
0.7546933667083855,0.11334401490502932
0.755944931163955,0.11306846286140262
0.7571964956195244,0.11279291081777595
0.7584480600750939,0.11251807525775771
0.7596996245306633,0.11224411368948718
0.7609511889862328,0.11197015212121664
0.7622027534418023,0.11169632712401383
0.7634543178973717,0.11142377738029113
0.7647058823529412,0.11115122763656841
0.7659574468085106,0.11087867789284572
0.7672090112640801,0.11060702255261315
0.7684605757196495,0.11033570543024011
