x_plot,U_si_est,U_si_lit,U_gr_est,U_gr_lit
0.05506883604505632,0.4345882242147295,0.5124747551271056,0.22617648252828892,0.22968339886095762
0.056320400500625784,0.43075403166414494,0.5073287818865359,0.2216570013453244,0.22507855434653767
0.057571964956195244,0.42707343169751577,0.5022786502146558,0.21764811328880448,0.22082934364760745
0.058823529411764705,0.42352822147433294,0.49732153128417256,0.21377920047740598,0.216911071765051
0.06007509386733417,0.4201007562234382,0.49245754876041437,0.21070647445583165,0.21310947844534964
0.061326658322903634,0.41677462764915457,0.4876940459218748,0.20802815723343376,0.21024954584422073
0.0625782227784731,0.4135375721902859,0.483021207951897,0.20651824229293855,0.2078078990187324
0.06382978723404255,0.41037338002082396,0.4784355052233284,0.20562776760626147,0.20633984030891686
0.06508135168961202,0.40727248974339925,0.4739372808343119,0.20525941013338794,0.2055382870339549
0.06633291614518148,0.4042227076995155,0.4695288762807519,0.20502513337936043,0.2051578439242216
0.06758448060075094,0.40121477188244,0.46520828163509637,0.20479085662533295,0.20495356302050985
0.0688360450563204,0.3982411275927057,0.46097030404086836,0.20455657987130543,0.20474928211679808
0.07008760951188986,0.3952944684185968,0.45681257571942135,0.20439333890578754,0.20454500121308633
0.07133917396745933,0.39236906058368604,0.4527393289337592,0.20424266779875028,0.20434072030937456
0.0725907384230288,0.3894607329524223,0.44874750035973987,0.20409199669171305,0.20419095959760925
0.07384230287859825,0.38656673577632933,0.4448347006198653,0.20394132558467581,0.204054772320767
0.07509386733416772,0.3836858372281548,0.44099688295540035,0.20379065447763858,0.20391858504392477
0.07634543178973717,0.380818577912891,0.43723375960061434,0.20363998337060132,0.2037823977670825
0.07759699624530664,0.37796679689627155,0.4335516678293541,0.20349129989537776,0.2036462104902403
0.07884856070087609,0.375134065940487,0.4299418850900486,0.2033432732820061,0.20351002321339806
0.08010012515644556,0.37232537677046035,0.42640279156717664,0.20319524666863445,0.2033738359365558
0.08135168961201503,0.36954689980795846,0.4229343652708135,0.2030472200552628,0.20323108536278708
0.08260325406758448,0.3668056364927115,0.4195368433568132,0.20289919344189114,0.20308056258759918
0.08385481852315395,0.3641089793592436,0.4162093130324623,0.20275116682851946,0.2029300398124113
0.0851063829787234,0.3614642110028985,0.4129488154204048,0.2025929720298013,0.2027795170372234
0.08635794743429287,0.3588779871933201,0.40975245594721915,0.20242627547048614,0.2026289942620355
0.08760951188986232,0.35635832705200626,0.4066235906934329,0.20225957891117097,0.20247847148684764
0.08886107634543179,0.35390829868099744,0.40355905722442087,0.20209288235185582,0.20232794871165974
0.09011264080100126,0.3515304932820881,0.4005575476040188,0.20192618579254065,0.20215755920203124
0.09136420525657071,0.3492319855519159,0.39761621233456945,0.20175849356515077,0.20198263978112693
0.09261576971214018,0.34700845742296926,0.3947364211116314,0.20156146450246715,0.20180772036022263
0.09386733416770963,0.344864781929231,0.3919151728273421,0.20136443543978355,0.2016328009393183
0.0951188986232791,0.342797829653937,0.3891555162099675,0.20116740637709996,0.20145788151841398
0.09637046307884857,0.3408057412907735,0.3864513095498633,0.20097037731441633,0.20127881599010033
0.09762202753441802,0.3388870000935583,0.38380328051444945,0.20075400736073332,0.20106133060736717
0.09887359198998749,0.3370394211307169,0.38120853359567736,0.2005046434486276,0.20084384522463397
0.10012515644555695,0.3352602466223578,0.37867305016860436,0.20025527953652186,0.2006263598419008
0.10137672090112641,0.33354624698872526,0.37618900818714196,0.2000059156244161,0.20040887445916764
0.10262828535669587,0.33189382298807646,0.3737555951271495,0.19971397820063355,0.20014965961918588
0.10387984981226533,0.33029910507900145,0.37137288037167765,0.19940246235623324,0.19984861406881008
0.1051314142678348,0.3287623414340837,0.3690441335270175,0.19909094651183296,0.1995475685184343
0.10638297872340426,0.32727848332748993,0.3667642018870594,0.19876357588183607,0.19924355201164753
0.10763454317897372,0.3258420749461209,0.3645310674633883,0.19843050492908915,0.1989257816510979
0.10888610763454318,0.3244571578579131,0.3623438835198782,0.19809743397634225,0.19860801129054825
0.11013767209011265,0.32311309399466487,0.36020627559440815,0.1977162401803992,0.19828881125880896
0.1113892365456821,0.32181489234993427,0.3581152669569556,0.19733391245269608,0.19792448860082285
0.11264080100125157,0.32055492252540985,0.35606799487458546,0.19689795655320802,0.19756016594283674
0.11389236545682103,0.3193313731820563,0.3540643064272577,0.1964221688241559,0.19716705202030035
