x_plot,U_an_meas,U_an_model_lit,U_an_model_msmr,minus_dVdx_meas,minus_dVdx_lit,minus_dVdx_msmr
0.22528160200250313,0.2060694891739663,0.20009821781007892,0.20511974607026429,0.4545833678507326,0.23063695195180886,0.3070524987490845
0.2265331664580726,0.2054643688360439,0.1998021146917355,0.2048487264704695,0.440261185786601,0.24066597840089388,0.2752927710972282
0.22778473091364207,0.20492618591109565,0.19947684805920174,0.20457770687067472,0.41200791830304445,0.2508784011025847,0.2448691214192292
0.22903629536921152,0.2044127025873135,0.19915158142666797,0.2043659958353921,0.38118822311347966,0.26106096974855403,0.2175965636622217
0.23028785982478098,0.20396715234630097,0.19881803758123248,0.2041698530183506,0.3642802738474422,0.27111168732520374,0.1934181747758073
0.23153942428035043,0.20353323504397086,0.19847799839968333,0.20397371020130908,0.34557581349837857,0.2810559069736564,0.17234831494374186
0.2327909887359199,0.20315170772750127,0.19813795921813418,0.20377756738426756,0.32148468772220257,0.2910229911318876,0.1551724282349742
0.23404255319148937,0.20277018041103168,0.1977705737378918,0.20358166451581977,0.29472973963003724,0.3009734605941834,0.14206553475729614
0.23529411764705882,0.20243451766785947,0.19739867254274615,0.20338774865862932,0.2657069056139616,0.3107942814126656,0.13376386206818575
0.2365456821026283,0.20211228616276716,0.19700616200366536,0.20319383280143885,0.24240203633354304,0.32033073064977186,0.13055428453305054
0.23779724655819776,0.20179005465767488,0.1965811066386391,0.20299991694424838,0.2278662416451185,0.32928205380035136,0.13193774309020695
0.2390488110137672,0.20152585880485316,0.19615010733516078,0.20280600108705793,0.2249269711878803,0.3378961177625607,0.1375394555046304
0.2403003754693367,0.20126656412006916,0.19569876648663492,0.20260495524702637,0.2175165801572549,0.3462560325653797,0.14615348480644155
0.24155193992490614,0.20100726943528513,0.19525157110101737,0.20239174917262834,0.1975224507340058,0.3543012824875603,0.15642716466265136
0.2428035043804756,0.20076283797929184,0.19482200024118604,0.20217854309823027,0.17866041818055622,0.36238831746799477,0.16707961323344528
0.24405506883604505,0.20054279422004734,0.19439043661383495,0.20196533702383224,0.1669749868490174,0.37019235229196257,0.17763590211015873
0.24530663329161453,0.2003227504608028,0.19392220525609719,0.20175036765674262,0.16399153760631374,0.3775532297295941,0.18807668491728202
0.246558197747184,0.2001027067015583,0.19345157849779626,0.20150785984868147,0.16596882215778375,0.3844759986812535,0.19702922087983893
0.24780976220275344,0.1998826629423138,0.19295651403994135,0.2012653520406203,0.17465948633829767,0.39085001621455423,0.2043595993565832
0.24906132665832292,0.19966261918306927,0.19246014331976216,0.20102284423255914,0.1862762095186831,0.39709641693905395,0.2102187671816767
0.2503128911138924,0.19944257542382476,0.19195948106940341,0.20076798064137197,0.19720379248308542,0.4035757017174968,0.21767688249361272
0.25156445556946183,0.19922253166458026,0.19145178341931698,0.20047995320768588,0.20128062156331736,0.40995266022212,0.22742337004000987
0.2528160200250313,0.19900115277882113,0.1909334525630651,0.20019192577399983,0.2018496545252622,0.4154346490778077,0.23652775002587986
0.25406758448060074,0.19873276638575652,0.19040764357310067,0.1999000187221238,0.207375243472938,0.42019458132062126,0.24598516211022534
0.2553191489361702,0.1984643799926919,0.18987735872100675,0.1995643706808374,0.21610661077126303,0.42477041034959856,0.25643735849431243
0.2565707133917397,0.19819599359962725,0.18934342261884293,0.199228722639551,0.22819938997192477,0.4293452064059686,0.2671749135171801
0.25782227784730916,0.19790916498253355,0.18880666835474127,0.1988875036027245,0.24145982514023395,0.43429664678532987,0.2778108164040639
0.2590738423028786,0.1976102552397591,0.188258577520825,0.1985356646698808,0.24881017027763594,0.4389380212756935,0.2885476824296134
0.26032540675844806,0.19731134549698462,0.18770376976867925,0.19818382573703708,0.2534774355010876,0.44289126813670177,0.29938333918048576
0.2615769712140175,0.1969923244637546,0.1871421686341086,0.19780772999416674,0.2627754359076439,0.446943695684132,0.3101040818296367
0.26282853566958697,0.19665549517715056,0.1865840272191803,0.19742278335979385,0.27770409699070536,0.4511492971293556,0.32057498118790334
0.2640801001251564,0.19631866589054653,0.1860226496547181,0.1970190986460466,0.29270720269526507,0.455216104315877,0.3309345052908622
0.26533166458072593,0.19531623122951602,0.18544727986069806,0.19657997109441927,0.301141926696256,0.4576200489228792,0.3413223984967246
0.2665832290362954,0.1950824421328936,0.18487776701123831,0.19613359746999992,0.309818715083289,0.4589527421250769,0.3511368522723409
0.26783479349186484,0.19484865303627116,0.1843118986163031,0.19566588752499986,0.32411936615449055,0.46161839563512463,0.3605972408330425
0.2690863579474343,0.19461486393964875,0.18371891379558056,0.19520348557958056,0.3416031922710748,0.4659586392356744,0.37033922531718644
0.27033792240300375,0.19435095240284841,0.1831202693296317,0.19475413906526826,0.3611284340483927,0.4701626932226544,0.38023677361258246
0.2715894868585732,0.19390692601945722,0.1825147807058141,0.1942946316811167,0.38170391747610105,0.4734716953545652,0.38914591810525756
0.2728410513141427,0.19345629812016152,0.18193694050420903,0.19380369485065382,0.40273802451898877,0.47657013445691554,0.39716016118959624
0.27409261576971217,0.19292310410557487,0.18135386804722636,0.19330145815049266,0.4234308035610105,0.47959913038876023,0.40576820812336334
0.2753441802252816,0.19226284124166598,0.18075572520764607,0.19278020948567193,0.44336308722307793,0.4827922522072566,0.4149905528940506
