U,x_an_meas,x_an_model,x_gr,x_si_raw,x_si_tilde
0.148474638487208,0.3596449927461799,0.35677029321259746,0.18088031485271866,0.6143784868507886,0.6256052607524157
0.14939343715239156,0.3580163005002401,0.35505076077667586,0.1797149053984246,0.6118757646213309,0.6230545438440528
0.15031223581757508,0.3561159582392007,0.35344981751461385,0.17872698702371384,0.6094027097760211,0.6205340632509638
0.1512310344827586,0.35421561597816137,0.35186036645342045,0.17773906772297862,0.6069578461982665,0.6180423145490831
0.15214983314794217,0.3523152737171219,0.35028179649317387,0.17675114929032026,0.6045396722441216,0.6155777672974543
0.1530686318131257,0.35045041908244634,0.34871348545014386,0.17576323014297562,0.6021466640514932,0.6131388684108963
0.15398743047830923,0.34902516238666687,0.3471548050822506,0.1747753115444282,0.5997772787083647,0.6107240453889843
0.15490622914349278,0.34759990569088733,0.3456051192986483,0.17378739256297257,0.5974299572808391,0.6083317094021619
0.1558250278086763,0.3457480497653824,0.34399604434301767,0.17268656841381572,0.5951031277028043,0.6059602582368206
0.15674382647385984,0.34384770750434296,0.3424011370116997,0.17159650895144318,0.5927952075299032,0.6036080791020846
0.1576626251390434,0.3422899905111308,0.34086053804718713,0.1705851958774179,0.5905046065612891,0.601273551301841
0.1585814238042269,0.3408647338153514,0.3392902958466577,0.16951379389358465,0.5882297293333292,0.5989550487762673
0.15950022246941045,0.3391808258136428,0.33768516653921093,0.16837464922021728,0.5859689774900185,0.5966509425177015
0.160419021134594,0.33728048355260337,0.33605732900733754,0.16718914643474417,0.583720752035371,0.5943596028662276
0.16133781979977752,0.3340105604828513,0.3344339468658715,0.1660036436492711,0.581483455473476,0.5920794016907722
0.16225661846496106,0.3336124893936064,0.33281437030302086,0.16481814086379798,0.5792554938422484,0.5898087144618552
0.1631754171301446,0.33218723269782674,0.3311979517359606,0.16363263807832484,0.5770352786471691,0.5875459222224143
0.16409421579532812,0.33071325960086384,0.3295533042997676,0.16239589819073735,0.5748212287015037,0.585289413463313
0.16501301446051167,0.3288129173398245,0.32786890700530275,0.16108978773531507,0.5726117718796224,0.5830375859102842
0.16593181312569522,0.326912575078785,0.3262321898467462,0.15986108425849233,0.5704053467901116,0.5807888482291269
0.16685061179087876,0.32470325465109,0.32455095360556974,0.1585571749052889,0.5682004043753829,0.578541621655991
0.16776941045606228,0.3239075726038982,0.32288275655829873,0.1572750332241329,0.5659954094444493,0.5762943415595475
0.16868820912124582,0.32224569338808495,0.3212719018398976,0.15608953043865978,0.5637888421454526,0.5740454589417544
0.16960700778642937,0.3203453511270455,0.3196597935335926,0.15490402796678515,0.5615791993844029,0.5717934418838038
0.1705258064516129,0.3184450088660062,0.3180749615027895,0.15376708454220986,0.5593649961964204,0.569536776943659
0.17144460511679643,0.3165446666049668,0.31655842934483003,0.1527480685671212,0.5571447670755707,0.5672739705113933
0.17236340378197998,0.31483223046277764,0.3149365052673141,0.1515584753599917,0.5549170672691528,0.5650035501282977
