U,x_si_comp_1,x_si_comp_2,x_si_comp_3,x_si_comp_4,x_si_total_raw
0.19441457174638488,0.007999582911544538,0.3992199817384727,0.023436512799045312,0.0652825626215895,0.49593864007065197
0.1953333704115684,0.0076970309586701854,0.39674383399417784,0.023436237134725337,0.06526312311515205,0.4931402252027254
0.19625216907675194,0.007405710650038453,0.39422286831604864,0.023435951458617463,0.06524351193475782,0.4903080423594624
0.1971709677419355,0.007125220731627396,0.3916570639090444,0.02343565540736354,0.06522372767242338,0.4874416677204587
0.198089766407119,0.006855173115214668,0.389046441770282,0.023435348604437082,0.06520376891060115,0.4845407324005349
0.19900856507230255,0.006595192534679582,0.3863910661415666,0.023435030659667504,0.06518363422215182,0.4816049235580655
0.1999273637374861,0.006344916204256852,0.3836910459159736,0.023434701168747164,0.06516332217031733,0.478633985459295
0.20084616240266961,0.00610399347940614,0.3809465359913449,0.023434359712720797,0.0651428313086948,0.4756277204921667
0.20176496106785316,0.005872085520892023,0.37815773856341467,0.023434005857456575,0.06512216018121104,0.4725859901229743
0.2026837597330367,0.005648864962604207,0.3753249043511765,0.02343363915309823,0.06510130732209791,0.4695087157889768
0.20360255839822025,0.0054340155835873915,0.37244833374702546,0.02343325913349751,0.06508027125586856,0.466395879719979
0.20452135706340377,0.005227231984694519,0.3695283778841851,0.023432865315626304,0.06505905049729428,0.46324752568180017
0.20544015572858731,0.005028219270225255,0.36656543961394134,0.02343245719896776,0.06503764355138243,0.46006375963451673
0.20635895439377086,0.004836692734863802,0.3635599743852706,0.023432034264885528,0.06501604891335507,0.456844750298375
0.20727775305895438,0.0046523775561859056,0.3605124910195561,0.023431595975970523,0.0649942650686285,0.453590729620341
0.20819655172413792,0.0044750084929642674,0.35742355237325585,0.023431141775364255,0.06497229049279384,0.45030199313437824
0.20911535038932147,0.004304329589464292,0.3542937758816012,0.02343067108605807,0.06495012365159837,0.44697890020872194
0.210034149054505,0.004140093885887665,0.35112383397667496,0.02343018331016731,0.0649277630009279,0.44362187417365784
0.21095294771968853,0.003982063135089795,0.3479144543735495,0.02342967782817956,0.0649052069867901,0.44023140232360897
0.21187174638487208,0.003830007525668684,0.3446664202185503,0.02342915399817616,0.06488245404529891,0.4368080357876941
0.21279054505005562,0.0036837054114962926,0.34138057009414885,0.02342861115502591,0.06485950260265984,0.4333523892633309
0.21370934371523914,0.0035429430477399194,0.33805779787548834,0.023428048609550098,0.06483635107515646,0.42986514060793485
0.2146281423804227,0.003407514333399331,0.334699052434097,0.023427465647657787,0.06481299786913783,0.4263470302842919
